Date	Time	Severity	PID	TID	Function	Message
30-06-2025	22:40:06.222	 INFO	 31096	 19988	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:06.286	 INFO	 18604	 24164	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:40:06.287	 INFO	 18604	 24164	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:40:06.495	 INFO	 22104	 10324	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:40:06.497	 INFO	 22104	 10324	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:40:50.139	 INFO	 29936	 11736	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:50.144	 INFO	 29936	  5156	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:50.170	ERROR	 29936	  5156	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:50.173	 INFO	 29936	  5156	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:50.538	 INFO	 29936	  5156	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:40:50.540	 INFO	 29936	  5156	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:40:51.641	 INFO	 27372	 32616	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:51.644	 INFO	 27372	  3840	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:51.662	ERROR	 27372	  3840	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:51.664	 INFO	 27372	  3840	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:51.797	 INFO	 31636	 30544	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:51.800	 INFO	 31636	 30848	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:51.819	ERROR	 31636	 30848	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:51.821	 INFO	 31636	 30848	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:51.949	 INFO	 17776	 21232	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:51.955	 INFO	 17776	 31816	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:51.974	ERROR	 17776	 31816	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:51.977	 INFO	 17776	 31816	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:52.042	 INFO	 27372	  3840	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:40:52.044	 INFO	 27372	  3840	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:40:52.168	 INFO	 31636	 30848	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:40:52.169	 INFO	 31636	 30848	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:17.509	 INFO	 33852	 30120	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:17.512	 INFO	 33852	 14376	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:17.526	ERROR	 33852	 14376	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:17.529	 INFO	 33852	 14376	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:17.850	 INFO	 33852	 14376	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:17.852	 INFO	 33852	 14376	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:18.659	 INFO	 13620	   100	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:18.663	 INFO	 13620	 24476	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:18.680	ERROR	 13620	 24476	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:18.682	 INFO	 13620	 24476	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:18.828	 INFO	 18828	  5040	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:18.832	 INFO	 18828	 26456	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:18.853	ERROR	 18828	 26456	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:18.855	 INFO	 18828	 26456	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:19.003	 INFO	 13864	 31492	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:19.008	 INFO	 13864	 32868	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:19.027	ERROR	 13864	 32868	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:19.031	 INFO	 13864	 32868	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:19.108	 INFO	 13620	 24476	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:19.110	 INFO	 13620	 24476	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:19.248	 INFO	 18828	 26456	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:19.250	 INFO	 18828	 26456	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:31.437	 INFO	  8036	 18748	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:31.443	 INFO	  8036	 19760	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:31.463	ERROR	  8036	 19760	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:31.468	 INFO	  8036	 19760	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:31.846	 INFO	  8036	 19760	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:31.850	 INFO	  8036	 19760	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:33.002	 INFO	 23448	 28888	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:33.005	 INFO	 23448	  4872	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:33.026	ERROR	 23448	  4872	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:33.028	 INFO	 23448	  4872	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:33.142	 INFO	 32544	 22624	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:33.145	 INFO	 32544	 13212	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:33.216	ERROR	 32544	 13212	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:33.222	 INFO	 32544	 13212	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:33.361	 INFO	  7516	  7392	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:33.389	 INFO	  7516	 20536	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:33.567	ERROR	  7516	 20536	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:33.576	 INFO	  7516	 20536	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:33.837	 INFO	 23448	  4872	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:33.843	 INFO	 23448	  4872	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:43.093	 INFO	 17304	 34108	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:43.097	 INFO	 17304	 16912	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:43.116	ERROR	 17304	 16912	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:43.120	 INFO	 17304	 16912	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:43.478	 INFO	 17304	 16912	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:43.480	 INFO	 17304	 16912	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:44.405	 INFO	 24204	  2592	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:44.409	 INFO	 24204	  8636	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:44.422	ERROR	 24204	  8636	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:44.423	 INFO	 24204	  8636	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:44.513	 INFO	 30828	 32968	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:44.515	 INFO	 30828	  8556	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:44.530	ERROR	 30828	  8556	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:44.532	 INFO	 30828	  8556	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:44.638	 INFO	 18524	 16916	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:44.642	 INFO	 18524	 23020	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:44.660	ERROR	 18524	 23020	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:44.662	 INFO	 18524	 23020	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:44.736	 INFO	 24204	  8636	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:44.739	 INFO	 24204	  8636	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:46.734	 INFO	 16508	 18888	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:46.737	 INFO	 16508	 32168	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:46.751	ERROR	 16508	 32168	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:46.755	 INFO	 16508	 32168	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:47.152	 INFO	 16508	 32168	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:47.155	 INFO	 16508	 32168	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:48.115	 INFO	 22048	 12520	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:48.118	 INFO	 22048	 10076	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:48.141	ERROR	 22048	 10076	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:48.144	 INFO	 22048	 10076	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:48.322	 INFO	 33844	 29808	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:48.325	 INFO	 33844	  5900	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:48.342	ERROR	 33844	  5900	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:48.345	 INFO	 33844	  5900	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:48.471	 INFO	 25424	 17060	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:48.474	 INFO	 25424	 20684	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:48.490	ERROR	 25424	 20684	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:48.493	 INFO	 25424	 20684	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:48.547	 INFO	 22048	 10076	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:48.548	 INFO	 22048	 10076	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:48.670	 INFO	 33844	  5900	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
